PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P6290;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20241044;10;2024;8008656;1;2;1;50;54;1;735.7374865;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008657;1;1;1;50;54;1;275.22285473;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008657;1;2;1;50;54;1;275.22285473;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008659;1;1;1;50;54;1;189.50080666;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008659;1;2;1;50;54;1;189.50080666;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008659;1;3;1;50;54;1;189.50080666;54;1;;1;2;;;2;2;;;;2;1;;1;1;1;;;;;;;;;;;;;;1
20241044;10;2024;8008661;1;1;1;50;54;1;329.00837537;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008661;1;2;1;50;54;1;329.00837537;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008662;1;1;1;50;54;1;250.93131932;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008662;1;2;1;50;54;1;250.93131932;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008662;1;3;1;50;54;1;250.93131932;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008662;1;4;1;50;54;1;250.93131932;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008663;1;1;1;50;54;1;269.63895024;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008663;1;2;1;50;54;1;269.63895024;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008664;1;1;1;50;54;1;287.58967921;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008664;1;2;1;50;54;1;287.58967921;54;1;;1;4;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;;1
20241044;10;2024;8008664;1;4;1;50;54;1;287.58967921;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008666;1;1;1;50;54;1;341.34418063;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008666;1;2;1;50;54;1;341.34418063;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008668;1;1;1;50;54;1;298.68442147;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008669;1;1;1;50;54;1;297.40445105;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008669;1;2;1;50;54;1;297.40445105;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008670;1;1;1;50;54;1;203.6889774;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008670;1;2;1;50;54;1;203.6889774;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008670;1;3;1;50;54;1;203.6889774;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008670;1;4;1;50;54;1;203.6889774;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008674;1;1;1;50;54;1;341.34418063;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008674;1;2;1;50;54;1;341.34418063;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008675;1;1;1;50;54;1;463.48745619;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008675;1;2;1;50;54;1;463.48745619;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008676;1;1;1;50;54;1;469.25133981;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008676;1;2;1;50;54;1;469.25133981;54;1;;1;4;;;2;2;;;;2;1;;;1;1;;;;;;;;;;;;;;1
20241044;10;2024;8008676;1;3;1;50;54;1;469.25133981;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008676;1;4;1;50;54;1;469.25133981;54;;1;1;6;DESCANSANDO EN EL HOGAR POR ENFERMEDAD;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008676;1;5;1;50;54;1;469.25133981;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008676;2;1;2;50;54;1;469.25133981;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008676;2;2;2;50;54;1;469.25133981;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008677;1;1;1;50;54;1;331.87157941;54;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008678;1;1;1;50;54;1;605.96934348;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008678;1;4;1;50;54;1;605.96934348;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008679;1;1;1;50;54;1;509.8362018;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008679;1;2;1;50;54;1;509.8362018;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008680;1;1;1;50;54;1;448.22973214;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008680;1;2;1;50;54;1;448.22973214;54;;1;1;6;DESCANSANDO EN EL HOGAR POR AVANZADA EDAD Y ENFERMEDAD;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008681;1;1;1;50;54;1;385.26621266;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008681;1;2;1;50;54;1;385.26621266;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008682;1;1;1;50;54;1;528.02572871;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008682;1;2;1;50;54;1;528.02572871;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008682;1;3;1;50;54;1;528.02572871;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008682;1;4;1;50;54;1;528.02572871;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008682;1;5;1;50;54;1;528.02572871;54;;1;1;6;DESCANSANDO POR ENFERMEDAD;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008683;1;1;1;50;54;1;432.03119998;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008683;1;2;1;50;54;1;432.03119998;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008684;1;1;1;50;54;1;379.42070578;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008685;1;1;1;50;54;1;479.07057188;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008685;1;2;1;50;54;1;479.07057188;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008689;1;1;1;50;54;1;352.58245678;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008689;1;2;1;50;54;1;352.58245678;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008690;1;1;1;50;54;1;458.73427576;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008690;1;2;1;50;54;1;458.73427576;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008690;1;3;1;50;54;1;458.73427576;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008690;1;4;1;50;54;1;458.73427576;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008691;1;1;1;50;54;1;664.20901808;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008691;1;2;1;50;54;1;664.20901808;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008693;1;1;1;50;54;1;323.62155731;54;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008693;1;2;1;50;54;1;323.62155731;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008694;1;1;1;50;54;1;395.51742935;54;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008695;1;1;1;50;54;1;453.32030158;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008695;1;2;1;50;54;1;453.32030158;54;1;;1;6;SE ENCONTRABA DE VACACIONES;;2;1;3;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008696;1;1;1;50;54;1;633.92490688;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008696;1;2;1;50;54;1;633.92490688;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008698;1;1;1;50;54;1;382.81642855;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008698;1;2;1;50;54;1;382.81642855;54;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008698;1;4;1;50;54;1;382.81642855;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008699;1;1;1;50;54;1;383.26852094;54;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008699;1;2;1;50;54;1;383.26852094;54;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008700;1;1;1;50;54;1;502.66904678;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008700;1;2;1;50;54;1;502.66904678;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008700;1;3;1;50;54;1;502.66904678;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008701;1;1;1;50;54;1;432.97940973;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008701;1;3;1;50;54;1;432.97940973;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008702;1;1;1;50;54;1;507.91807585;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008702;1;2;1;50;54;1;507.91807585;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008704;1;1;1;50;54;1;490.29278367;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008706;1;1;1;50;54;1;518.43743997;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008706;1;2;1;50;54;1;518.43743997;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008709;1;1;1;50;54;1;520.52994101;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008709;1;2;1;50;54;1;520.52994101;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008710;1;1;1;50;54;1;507.55541802;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008710;1;2;1;50;54;1;507.55541802;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008710;1;3;1;50;54;1;507.55541802;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;1;12;;;;;;
20241044;10;2024;8008711;1;1;1;50;54;1;406.24883999;54;1;;1;4;;;2;2;;;;2;1;;;1;1;;;;;;;;;;;;;;1
20241044;10;2024;8008713;1;1;1;50;54;1;406.24883999;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008715;1;1;1;50;54;1;690.97860257;54;1;;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;2;;2;;1;2;1
20241044;10;2024;8008715;1;2;1;50;54;1;690.97860257;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008715;1;3;1;50;54;1;690.97860257;54;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;8008715;1;4;1;50;54;1;690.97860257;54;;1;1;6;SE DEDICA A VER TELEVISION Y DESCANSAR(OCIO);;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008716;1;1;1;50;54;1;543.83646535;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008717;1;1;1;50;54;1;502.1461071;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008717;1;2;1;50;54;1;502.1461071;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008718;1;1;1;50;54;1;735.7374865;54;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;8008718;1;2;1;50;54;1;735.7374865;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008719;1;1;1;50;54;1;671.46591042;54;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;8008719;1;2;1;50;54;1;671.46591042;54;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;8008719;1;3;1;50;54;1;671.46591042;54;;1;1;6;DESCANSANDO POR EMBARAZO;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008719;1;4;1;50;54;1;671.46591042;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008719;1;5;1;50;54;1;671.46591042;54;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;8008719;1;6;1;50;54;1;671.46591042;54;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;8008720;1;1;1;50;54;1;859.9283814;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008720;1;2;1;50;54;1;859.9283814;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008721;1;1;1;50;54;1;738.52285009;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008721;1;2;1;50;54;1;738.52285009;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008721;1;3;1;50;54;1;738.52285009;54;;1;1;6;DESCANSAR Y VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008721;1;4;1;50;54;1;738.52285009;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008724;1;1;1;50;54;1;507.7303917;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008724;1;2;1;50;54;1;507.7303917;54;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;8008725;1;1;1;50;54;1;463.48745619;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008725;1;2;1;50;54;1;463.48745619;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008726;1;1;1;50;54;1;248.88178655;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008726;1;2;1;50;54;1;248.88178655;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008726;1;3;1;50;54;1;248.88178655;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008726;1;5;1;50;54;1;248.88178655;54;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;8008726;1;6;1;50;54;1;248.88178655;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008727;1;1;1;50;54;1;203.38212759;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;10;;;;;;
20241044;10;2024;8008728;1;1;1;50;54;1;173.68523147;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008728;1;2;1;50;54;1;173.68523147;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008728;1;4;1;50;54;1;173.68523147;54;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;8008729;1;1;1;50;63;1;92.050250033;63;1;;1;2;;;2;2;;;;2;1;;1;1;1;;;;;;;;;;;;;;1
20241041;10;2024;8008730;1;1;1;50;63;1;129.86398881;63;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241043;10;2024;8008731;1;1;1;50;63;1;139.85352641;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008732;1;1;1;50;63;1;75.257884367;63;1;;1;6;ACTIVIDADES DEPORTIVAS;;2;1;3;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008732;1;2;1;50;63;1;75.257884367;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008732;1;3;1;50;63;1;75.257884367;63;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241043;10;2024;8008733;1;1;1;50;63;1;67.129692676;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008734;1;1;1;50;63;1;88.158805435;63;1;;1;6;PASEANDO;;2;1;1;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008735;1;1;1;50;63;1;102.27805559;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008736;1;1;1;50;63;1;139.74357456;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008736;1;2;1;50;63;1;139.74357456;63;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008736;1;3;1;50;63;1;139.74357456;63;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;8;;2;;2;;
20241043;10;2024;8008738;1;1;1;50;63;1;151.88291255;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008739;1;1;1;50;63;1;208.5401972;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008739;1;2;1;50;63;1;208.5401972;63;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241043;10;2024;8008740;1;1;1;50;63;1;92.12595502;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241043;10;2024;8008740;1;2;1;50;63;1;92.12595502;63;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241043;10;2024;8008740;1;3;1;50;63;1;92.12595502;63;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008741;1;1;1;50;63;1;215.33528651;63;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008741;1;2;1;50;63;1;215.33528651;63;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008741;1;3;1;50;63;1;215.33528651;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008741;1;4;1;50;63;1;215.33528651;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008741;1;5;1;50;63;1;215.33528651;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008742;1;1;1;50;63;1;137.12704286;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008742;1;2;1;50;63;1;137.12704286;63;1;;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;3;;1;1;;1;1
20241044;10;2024;8008743;1;1;1;50;63;1;158.84035803;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008743;1;2;1;50;63;1;158.84035803;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008744;1;1;1;50;63;1;161.91560739;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008744;1;2;1;50;63;1;161.91560739;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008745;1;1;1;50;63;1;246.29499372;63;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;11;;;;;;
20241044;10;2024;8008745;1;2;1;50;63;1;246.29499372;63;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008745;1;3;1;50;63;1;246.29499372;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008746;1;1;1;50;63;1;345.52301159;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008746;1;2;1;50;63;1;345.52301159;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008746;1;3;1;50;63;1;345.52301159;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008746;1;4;1;50;63;1;345.52301159;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008746;1;5;1;50;63;1;345.52301159;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008747;1;1;1;50;63;1;252.04809113;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008747;1;2;1;50;63;1;252.04809113;63;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008747;1;4;1;50;63;1;252.04809113;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008748;1;1;1;50;63;1;247.46683132;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008748;1;2;1;50;63;1;247.46683132;63;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008749;1;1;1;50;63;1;205.07425395;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008749;1;2;1;50;63;1;205.07425395;63;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241044;10;2024;8008750;1;1;1;50;63;1;137.12704286;63;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008750;1;2;1;50;63;1;137.12704286;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008751;1;1;1;50;63;1;175.37827061;63;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008751;1;2;1;50;63;1;175.37827061;63;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008752;1;1;1;50;63;1;233.7688118;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008752;1;2;1;50;63;1;233.7688118;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008754;1;1;1;50;63;1;169.55074367;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008754;1;2;1;50;63;1;169.55074367;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008755;1;1;1;50;63;1;287.85212266;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008755;1;2;1;50;63;1;287.85212266;63;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008756;1;1;1;50;63;1;122.83460224;63;;1;1;6;DE PASEO FUERA DE LA CIUDAD;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241044;10;2024;8008757;1;1;1;50;63;1;165.99402286;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008757;1;2;1;50;63;1;165.99402286;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008758;1;1;1;50;63;1;301.49362115;63;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008758;1;2;1;50;63;1;301.49362115;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008758;1;3;1;50;63;1;301.49362115;63;1;;1;6;REALIZAR DILIGENCIAS PERSONALES;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008758;1;4;1;50;63;1;301.49362115;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008759;1;1;1;50;63;1;150.33316354;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008760;1;1;1;50;63;1;206.22235943;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008760;1;2;1;50;63;1;206.22235943;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008761;1;1;1;50;63;1;159.24697192;63;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241044;10;2024;8008761;1;2;1;50;63;1;159.24697192;63;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
